,Chave,Valor
2081,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-51dot86208697195875_-22dot23043867304888_-51dot857239197730735_-22dot2222440039634/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2082,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-50dot1810695807859_-22dot508107927370236_-50dot17449187921182_-22dot501440394267735/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2083,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-09-01_end_2023-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-50dot61908811332259_-22dot14123596533582_-50dot61421721078833_-22dot133490453892396/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2084,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-42dot81973515354011_-5dot956964841554149_-42dot79078940139144_-5dot942974425149497/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-42dot81973515354011_-5dot956964841554149_-42dot79078940139144_-5dot942974425149497/eopatch_0_col-0_row-0' does not exist
2085,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-42dot805533734822646_-5dot946318191700722_-42dot7950114832268_-5dot934209168849842/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-42dot805533734822646_-5dot946318191700722_-42dot7950114832268_-5dot934209168849842/eopatch_0_col-0_row-0' does not exist
2086,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-42dot793684010300645_-5dot93437059842195_-42dot78630791427878_-5dot925457277109135/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2087,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-42dot79601963003935_-5dot939041837899384_-42dot790609738334624_-5dot931835315626373/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-42dot79601963003935_-5dot939041837899384_-42dot790609738334624_-5dot931835315626373/eopatch_0_col-0_row-0' does not exist
2088,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-42dot79431283099952_-5dot928711212131982_-42dot78998091763574_-5dot923414441023558/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2089,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-44dot42304827263662_-7dot764957484400692_-44dot417908815219135_-7dot748138988587653/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2090,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-44dot77168443440339_-9dot20960324162902_-44dot76627454269868_-9dot207003009997761/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2091,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-06-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-44dot773391233443235_-10dot377933299878837_-44dot76119516412547_-10dot365380568869853/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2092,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-63dot480177705336814_-9dot334386396115237_-63dot47425637023526_-9dot32863489946751/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2093,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-63dot461127962685275_-8dot868178484827892_-63dot443687723007365_-8dot854953250151313/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-63dot461127962685275_-8dot868178484827892_-63dot443687723007365_-8dot854953250151313/eopatch_0_col-0_row-0' does not exist
2094,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-63dot454037229765454_-8dot856477083932146_-63dot445628429754244_-8dot851669832596647/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-63dot454037229765454_-8dot856477083932146_-63dot445628429754244_-8dot851669832596647/eopatch_0_col-0_row-0' does not exist
2095,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-63dot050683667117475_-9dot502918065116564_-63dot037478432283756_-9dot494284237859162/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2096,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-63dot0568022111278_-9dot489712830282835_-63dot04510411243424_-9dot480629845540543/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2097,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-63dot05904799933807_-9dot481907486885158_-63dot05049400413896_-9dot472465176126935/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2098,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-63dot0509531615591_-9dot481009171654208_-63dot03890573697381_-9dot468592420733334/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2099,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-63dot05132248789465_-9dot495921205370596_-63dot04259882937242_-9dot488984177682854/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2100,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-62dot73825961137901_-9dot498160525007078_-62dot72889713242416_-9dot490690976722698/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2101,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-63dot679694029136265_-9dot16049027828037_-63dot67628568104613_-9dot156427859501806/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2102,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-63dot690743307130944_-9dot187978725974395_-63dot67581929172689_-9dot182479002741285/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2103,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-63dot69298909534124_-9dot175222648939926_-63dot677697735511195_-9dot164243202473651/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2104,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-63dot67897537690896_-9dot180163383002592_-63dot66350435402211_-9dot160200783695116/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2105,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-63dot67547194730091_-9dot190763503355184_-63dot67015188712458_-9dot188287936668095/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2106,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-63dot675382115772486_-9dot199882086131081_-63dot651170857449074_-9dot190294345713113/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2107,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-63dot692000948528694_-9dot185193948593657_-63dot67644009411343_-9dot173675512956912/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2108,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-63dot67663975717025_-9dot190853334883581_-63dot6558686741071_-9dot17565180658196/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-63dot67663975717025_-9dot190853334883581_-63dot6558686741071_-9dot17565180658196/eopatch_0_col-0_row-0' does not exist
2109,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-63dot68858735044904_-9dot19103299794042_-63dot67518245271567_-9dot187493295079424/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2110,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-65dot0109972802014_-10dot06473444327506_-65dot00259459936126_-10dot056268902887505/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2111,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-65dot01351256299694_-10dot06048871026612_-65dot01079761714456_-10dot053575333751978/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2112,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-63dot479459552306025_-9dot236397919788454_-63dot47108522016371_-9dot233503310879277/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-63dot479459552306025_-9dot236397919788454_-63dot47108522016371_-9dot233503310879277/eopatch_0_col-0_row-0' does not exist
2113,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-63dot46616448610105_-9dot233792805464509_-63dot45994611064063_-9dot231706680311015/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-63dot46616448610105_-9dot233792805464509_-63dot45994611064063_-9dot231706680311015/eopatch_0_col-0_row-0' does not exist
2114,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-63dot55401972088795_-9dot284727282074106_-63dot54510639957516_-9dot275015706556543/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-63dot55401972088795_-9dot284727282074106_-63dot54510639957516_-9dot275015706556543/eopatch_0_col-0_row-0' does not exist
2115,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-64dot15795708640151_-12dot141369436422538_-64dot14452744938222_-12dot123293748363343/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2116,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-65dot37328428129976_-10dot514520906033718_-65dot36262766393054_-10dot50965000349945/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2117,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-63dot16828313788702_-9dot66544531444064_-63dot164436567293706_-9dot652028401750542/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-63dot16828313788702_-9dot66544531444064_-63dot164436567293706_-9dot652028401750542/eopatch_0_col-0_row-0' does not exist
2118,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-62dot08958614471631_-9dot635609232051157_-62dot08264911702858_-9dot627684057550917/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2119,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-62dot091921764455016_-9dot638030540177244_-62dot084715242182064_-9dot629390856590737/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-62dot091921764455016_-9dot638030540177244_-62dot084715242182064_-9dot629390856590737/eopatch_0_col-0_row-0' does not exist
2120,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-63dot1252538357777_-9dot902588534491482_-63dot123347373681035_-9dot895561675275355/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2121,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-63dot12606231953341_-9dot90465465964497_-63dot116430345993315_-9dot888734479116042/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2122,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-63dot116809672106974_-9dot898546115712962_-63dot114585056255294_-9dot893405718593455/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2123,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-62dot47361592867739_-9dot862523672819778_-62dot46260700051259_-9dot847681470631793/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2124,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-62dot081950464801295_-10dot727960617540521_-62dot07483377405674_-10dot719586285398186/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2125,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-62dot71678781098821_-11dot67676122062754_-62dot71294715141278_-11dot674225937832/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-62dot71678781098821_-11dot67676122062754_-62dot71294715141278_-11dot674225937832/eopatch_0_col-0_row-0' does not exist
2126,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-62dot715711897747596_-11dot67469509547407_-62dot69979941481108_-11dot672108261387114/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-62dot715711897747596_-11dot67469509547407_-62dot69979941481108_-11dot672108261387114/eopatch_0_col-0_row-0' does not exist
2127,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-61dot68785954965805_-12dot10554641223705_-61dot682083181693436_-12dot09517647997041/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2128,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-61dot57898373722278_-12dot060072352361349_-61dot57057030027908_-12dot05483390106365/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2129,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-61dot4626519079293_-11dot528090041105758_-61dot45373858661651_-11dot52303947551471/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-61dot4626519079293_-11dot528090041105758_-61dot45373858661651_-11dot52303947551471/eopatch_0_col-0_row-0' does not exist
2130,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-61dot40568373641526_-11dot689517297662048_-61dot40217528930803_-11dot672385594319667/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-61dot40568373641526_-11dot689517297662048_-61dot40217528930803_-11dot672385594319667/eopatch_0_col-0_row-0' does not exist
2131,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-61dot5115202593854_-12dot014525264002328_-61dot50716920939146_-12dot01146140641873/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-61dot5115202593854_-12dot014525264002328_-61dot50716920939146_-12dot01146140641873/eopatch_0_col-0_row-0' does not exist
2132,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-60dot15398620202397_-12dot639036552976373_-60dot13749505763344_-12dot618894290612092/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-60dot15398620202397_-12dot639036552976373_-60dot13749505763344_-12dot618894290612092/eopatch_0_col-0_row-0' does not exist
2133,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-60dot154435359666046_-12dot564117058280821_-60dot13555073869952_-12dot554305421683889/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2134,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-61dot25469191965561_-12dot870981559336034_-61dot23967005441081_-12dot859912281341355/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2135,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-61dot25558462812694_-12dot876910440211217_-61dot248922701837245_-12dot869254760296185/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2136,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-61dot57898373722278_-12dot806216281656013_-61dot567676677976294_-12dot802150608572475/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2137,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-05-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-61dot57296502481917_-12dot802260440100884_-61dot56759732055985_-12dot795325863997375/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2138,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-09-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot83488174169549_-2dot9010830593357455_-54dot83286765349209_-2dot888163469972592/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2139,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-09-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot93558288504528_-2dot6699246319161687_-54dot92983849005424_-2dot666922828925392/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-09-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot93558288504528_-2dot6699246319161687_-54dot92983849005424_-2dot666922828925392/eopatch_0_col-0_row-0' does not exist
2140,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-09-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot69627169335584_-2dot877134191978014_-54dot67138377873834_-2dot8713270487043023/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2141,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-09-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot46163174114382_-2dot739390210190018_-54dot45111241450626_-2dot723951436035536/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-09-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot46163174114382_-2dot739390210190018_-54dot45111241450626_-2dot723951436035536/eopatch_0_col-0_row-0' does not exist
2142,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-09-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot71783126017471_-2dot8434594860444484_-54dot71497007281055_-2dot832398960443588/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-09-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot71783126017471_-2dot8434594860444484_-54dot71497007281055_-2dot832398960443588/eopatch_0_col-0_row-0' does not exist
2143,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-09-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot7508892626303_-2dot6279415321632738_-54dot741903221599216_-2dot6254960808960575/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-09-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot7508892626303_-2dot6279415321632738_-54dot741903221599216_-2dot6254960808960575/eopatch_0_col-0_row-0' does not exist
2144,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-09-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot384646121294786_-2dot7096882230181305_-54dot380286120607934_-2dot7073445903804756/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-09-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot384646121294786_-2dot7096882230181305_-54dot380286120607934_-2dot7073445903804756/eopatch_0_col-0_row-0' does not exist
2145,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-09-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot69195977999207_-2dot8576407503125543_-54dot68642606141355_-2dot8517817009657724/eopatch_0_col-0_row-0,index 0 is out of bounds for axis 0 with size 0
2146,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-09-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot692947926804614_-2dot8312119057048326_-54dot68571001310658_-2dot82114914977726/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-09-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot692947926804614_-2dot8312119057048326_-54dot68571001310658_-2dot82114914977726/eopatch_0_col-0_row-0' does not exist
2147,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-09-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot85599215087229_-2dot966600824268635_-54dot84348556842302_-2dot9544591379406193/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-09-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot85599215087229_-2dot966600824268635_-54dot84348556842302_-2dot9544591379406193/eopatch_0_col-0_row-0' does not exist
2148,/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-09-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot859046422838304_-2dot9641809430091977_-54dot846180514275375_-2dot9488141794307143/eopatch_0_col-0_row-0,root path '/agrilearn_app/datasets/soja_2022_2023/eopatch/input_model-v2/start_2022-10-01_end_2023-09-01_monitoring_class_SOYBEAN_epsg4326_minxymaxxy_-54dot859046422838304_-2dot9641809430091977_-54dot846180514275375_-2dot9488141794307143/eopatch_0_col-0_row-0' does not exist
